Order ID,Customer Name,Sales,Quantity,Discount,Profit,Anomaly_IF,Anomaly_Score
CA-2014-141726,Charles Crestani,43.02,3,0.0,15.4872,1,0.22110901199212918
CA-2017-115105,Bryan Davis,240.784,1,0.2,30.098,1,0.12894256507735802
CA-2015-143980,Jim Kriz,414.96,2,0.0,124.488,1,0.1188815461305231
CA-2016-135636,Doug Bickford,387.72,5,0.2,-67.851,1,0.1384994114445371
CA-2017-102155,Rick Reed,360.38,2,0.0,93.6988,1,0.14069850810167672
CA-2017-102155,Rick Reed,13.56,2,0.0,6.2376,1,0.21984735713112524
CA-2017-116953,Susan Vittorini,552.0,10,0.2,34.5,1,0.05235933431082784
CA-2014-117765,Rick Bensley,429.9,5,0.0,111.774,1,0.1359326659829328
CA-2014-117765,Rick Bensley,32.06,2,0.0,15.3888,1,0.2182737639514331
CA-2014-117765,Rick Bensley,161.96,2,0.0,45.3488,1,0.18397613505199206
CA-2014-117765,Rick Bensley,19.86,2,0.0,5.7594,1,0.22249257447578563
CA-2016-114895,Mike Vittorini,12.96,2,0.0,6.3504,1,0.220945433499265
CA-2017-112984,Evan Henry,20.544,6,0.2,6.42,1,0.19316450394605816
CA-2016-163776,Joy Smith,185.58,6,0.0,76.0878,1,0.14211981808280344
CA-2016-163776,Joy Smith,77.56,2,0.0,35.6776,1,0.19469580440619944
CA-2016-163776,Joy Smith,87.92,4,0.0,0.8792,1,0.20026566559439285
CA-2016-163776,Joy Smith,245.94,6,0.0,120.5106,1,0.12424646534829042
CA-2016-163776,Joy Smith,8.6,1,0.0,4.042,1,0.17240647665753356
CA-2016-163776,Joy Smith,504.9,5,0.0,126.225,1,0.12134572838267382
US-2017-163300,Erica Smith,2357.488,7,0.2,884.058,-1,-0.10800752368527344
US-2017-163300,Erica Smith,369.544,7,0.2,32.3351,1,0.13375179004284965
US-2017-163300,Erica Smith,184.752,3,0.2,-20.7846,1,0.2055470801518952
CA-2016-162187,Noel Staavos,64.96,5,0.2,-4.06,1,0.20792902144668807
CA-2016-162187,Noel Staavos,13.52,2,0.2,1.69,1,0.22158126920845284
CA-2016-162187,Noel Staavos,458.43,5,0.3,-137.529,1,0.07455264465469313
CA-2016-162187,Noel Staavos,387.136,4,0.2,24.196,1,0.17559990026451439
CA-2016-162187,Noel Staavos,328.59,3,0.4,-147.8655,1,0.055781791270282266
US-2014-112991,Sally Hughsby,338.352,3,0.2,4.2294,1,0.1864723966504983
US-2014-112991,Sally Hughsby,25.92,4,0.0,12.4416,1,0.21163342274786867
US-2014-112991,Sally Hughsby,91.36,4,0.0,42.0256,1,0.18957852973514921
CA-2014-124079,Randy Ferguson,87.96,3,0.2,7.6965,1,0.22168985480905484
CA-2014-124079,Randy Ferguson,5.214,2,0.7,-4.1712,1,0.10031317304485404
US-2017-146878,Dan Lawera,12.294,1,0.7,-8.6058,1,0.061778922150585
CA-2017-107244,Allen Goldenen,19.76,4,0.0,8.2992,1,0.21042198221196784
CA-2015-100657,Scot Wooten,109.764,2,0.1,8.5372,1,0.16277076442161803
CA-2017-129581,Katherine Nockton,128.85,3,0.0,3.8655,1,0.2015621708706179
CA-2017-129028,George Bell,127.95,3,0.0,21.7515,1,0.20485936849681752
CA-2015-135580,Clay Ludtke,68.52,3,0.0,31.5192,1,0.20793368855649313
CA-2015-135580,Clay Ludtke,74.94,3,0.0,14.2386,1,0.21619575085068837
CA-2015-135580,Clay Ludtke,2548.56,6,0.2,286.713,-1,-0.05709683629602491
CA-2015-135580,Clay Ludtke,271.44,3,0.0,122.148,1,0.14502802509319507
CA-2015-135580,Clay Ludtke,287.88,3,0.2,35.985,1,0.18989953392573633
CA-2016-159016,Karen Ferguson,14.9,5,0.0,7.152,1,0.2015300965030138
CA-2016-159016,Karen Ferguson,4158.912,8,0.2,363.9048,-1,-0.12467161381329872
CA-2014-102652,Andy Yotov,91.96,2,0.0,15.6332,1,0.20995389077950904
CA-2014-102652,Andy Yotov,33.11,7,0.0,12.9129,1,0.16419504825037923
CA-2014-102652,Andy Yotov,19.44,3,0.0,9.3312,1,0.22008794528371978
CA-2014-102652,Andy Yotov,55.48,1,0.0,26.6304,1,0.14765308583251885
CA-2014-152422,Brian Derr,91.92,5,0.2,11.49,1,0.20631378849442056
US-2016-156692,Hunter Glantz,17.34,2,0.0,4.6818,1,0.22190475345949945
US-2016-156692,Hunter Glantz,71.98,2,0.0,15.1158,1,0.21567098506471477
CA-2014-130869,Cassandra Brandow,7.08,3,0.2,2.478,1,0.22444314644883623
US-2017-128832,Linda Southworth,69.98,2,0.0,4.8986,1,0.21538544540744137
CA-2017-139717,Darrin Martin,646.272,8,0.2,64.6272,1,0.07708215661510809
CA-2017-139717,Darrin Martin,10.368,2,0.2,3.7584,1,0.22237817518979203
CA-2017-136007,Ann Chong,8.4,5,0.0,0.336,1,0.18774267461578809
CA-2017-136007,Ann Chong,71.96,5,0.2,25.186,1,0.20316766613350778
CA-2016-157364,Liz Thompson,18.48,2,0.2,6.006,1,0.2226795191858797
US-2016-112970,Tim Brockman,9.84,3,0.0,2.8536,1,0.215805437834651
US-2017-152492,Angele Hood,239.24,1,0.2,23.924,1,0.1326723587263245
CA-2016-101168,Saphhira Shifley,21.12,4,0.0,6.5472,1,0.21216837822199686
CA-2017-104010,Tamara Dahlen,54.9,5,0.0,15.372,1,0.2084753874735154
CA-2015-130253,Paul Prost,15.24,3,0.0,5.1816,1,0.21842736316524247
US-2015-155369,Patrick Gardner,19.568,2,0.8,-52.8336,1,0.04191408024812959
US-2015-155369,Patrick Gardner,310.392,4,0.8,-512.1468,-1,-0.09258488586869051
CA-2016-131205,Anna Andreadi,42.6,3,0.0,16.614,1,0.22110901199212918
CA-2016-131205,Anna Andreadi,113.94,6,0.0,54.6912,1,0.1524698799879644
CA-2016-131205,Anna Andreadi,129.92,4,0.0,5.1968,1,0.19819243889601446
CA-2016-131205,Anna Andreadi,5.28,3,0.0,2.5344,1,0.2103863749498543
CA-2017-122364,Frank Atkinson,859.2,3,0.2,75.18,1,0.10461194904052906
CA-2017-122364,Frank Atkinson,506.28,3,0.2,177.198,1,0.10107183861299524
CA-2016-117912,Tracy Blumstein,14.368,2,0.2,3.9512,1,0.2229065254509664
CA-2017-145702,Adam Hart,314.352,3,0.2,-35.3646,1,0.1797091673164804
CA-2017-145702,Adam Hart,27.888,7,0.2,10.1094,1,0.17599355624929602
CA-2015-113215,Cathy Prescott,238.152,3,0.2,89.307,1,0.1602137032008064
CA-2016-154662,Benjamin Farhat,692.94,3,0.0,173.235,1,0.09615405259329274
CA-2015-105571,Christine Phan,16.146,9,0.7,-12.9168,1,0.006131829304700687
CA-2015-105571,Christine Phan,1345.485,5,0.7,-1031.5385,-1,-0.11037176608663324
CA-2016-152765,Lynn Smith,173.488,7,0.2,54.215,1,0.13183637164564765
CA-2015-153878,Trudy Schmidt,57.75,5,0.0,16.17,1,0.20884019408770127
CA-2015-153878,Trudy Schmidt,272.4,5,0.0,76.272,1,0.1564744215583102
CA-2016-124016,Joni Sundaresam,11.952,3,0.2,4.0338,1,0.22662832237331265
CA-2016-124016,Joni Sundaresam,28.0,4,0.2,7.7,1,0.21779659287866254
CA-2016-124016,Joni Sundaresam,12.201,7,0.7,-9.7608,1,0.06758121703762432
CA-2016-113551,Natalie Fritzler,2.068,1,0.8,-3.4122,1,0.032879513575940766
CA-2016-113551,Natalie Fritzler,83.84,8,0.2,30.392,1,0.13100772751886108
CA-2014-107524,Kristina Nunn,11.36,2,0.0,5.3392,1,0.21899926830839106
CA-2014-107524,Kristina Nunn,36.4,5,0.0,17.472,1,0.20857701054167332
CA-2014-138072,Guy Armstrong,27.968,2,0.2,6.992,1,0.22232546149313265
CA-2015-134201,Eugene Hildebrand,142.04,4,0.0,38.3508,1,0.19184483270654662
CA-2015-134201,Eugene Hildebrand,14.67,3,0.0,6.0147,1,0.21836888204703403
CA-2015-111780,Ralph Arnett,1199.96,5,0.2,224.9925,1,0.04088096090568705
CA-2015-111780,Ralph Arnett,12.6,3,0.0,6.174,1,0.21847204138531168
CA-2015-111780,Ralph Arnett,17.94,3,0.0,8.073,1,0.21794990999697073
CA-2015-119942,Ted Trevino,23.904,6,0.2,7.7688,1,0.19327706101074005
CA-2015-151547,Amy Hunt,88.96,8,0.2,10.008,1,0.14451582722640294
CA-2017-166695,Chuck Clark,518.272,8,0.2,-97.176,1,0.054402485567890735
CA-2017-166695,Chuck Clark,6.98,1,0.0,3.3504,1,0.16956831920517595
CA-2017-166695,Chuck Clark,343.2,1,0.2,38.61,1,0.11748600286725408
CA-2017-167542,Keith Dawkins,17.544,3,0.2,5.9211,1,0.2266429327693873
CA-2015-120901,Barry Gonzalez,152.688,2,0.2,-26.7204,1,0.18557538837913096
CA-2015-120901,Barry Gonzalez,3.488,2,0.2,0.5668,1,0.21596044267761366
CA-2015-120901,Barry Gonzalez,5.888,2,0.2,-1.3248,1,0.21589315462183295
CA-2017-121398,Fred Hopkins,153.552,3,0.2,51.8238,1,0.17877675160079687
CA-2017-121398,Fred Hopkins,270.62,2,0.0,2.7062,1,0.17260496644552986
CA-2016-151561,Patrick Gardner,468.9,6,0.0,206.316,1,0.08774147225534257
CA-2016-151561,Patrick Gardner,72.48,2,0.0,30.4416,1,0.19926632885685586
CA-2016-151561,Patrick Gardner,10.95,3,0.0,3.285,1,0.21483415115388116
CA-2016-151561,Patrick Gardner,191.82,3,0.0,61.3824,1,0.1814962520093073
CA-2017-154676,Nick Zandusky,151.056,9,0.2,7.5528,1,0.10899260979353836
US-2014-165589,Troy Blackwell,25.16,5,0.6,-11.322,1,0.10536426263868698
US-2016-132577,Jeremy Ellison,6.216,6,0.8,-9.6348,1,0.0528632768324786
US-2016-132577,Jeremy Ellison,23.616,9,0.2,2.6568,1,0.11916364620192615
US-2016-132577,Jeremy Ellison,24.032,2,0.2,-0.6008,1,0.22137273129880902
US-2016-132577,Jeremy Ellison,2.088,1,0.2,0.6786,1,0.17133074034346718
US-2016-132577,Jeremy Ellison,4.488,6,0.8,-6.732,1,0.05259568450444119
CA-2015-114048,Eric Hoffmann,29.22,3,0.0,12.8568,1,0.21989790533433612
CA-2015-137281,Barbara Fisher,6.48,1,0.0,3.1104,1,0.17100057948868697
US-2017-162068,Pamela Coakley,1.188,2,0.7,-0.99,1,0.09007527735086662
CA-2017-100111,Seth Vernon,272.646,3,0.1,18.1764,1,0.15046046181987527
CA-2017-100111,Seth Vernon,212.8,2,0.0,95.76,1,0.14702171986481993
CA-2017-100111,Seth Vernon,38.52,9,0.0,18.1044,1,0.11472044679310306
CA-2017-100111,Seth Vernon,72.64,2,0.0,21.792,1,0.210793901325881
CA-2017-100111,Seth Vernon,45.4,4,0.0,12.712,1,0.21376710187899234
CA-2017-100111,Seth Vernon,13.76,2,0.0,6.3296,1,0.21984735713112524
CA-2017-100111,Seth Vernon,80.991,1,0.1,8.0991,1,0.12870570681588195
CA-2017-100111,Seth Vernon,11.784,3,0.2,3.9771,1,0.22662832237331265
CA-2017-100111,Seth Vernon,4.36,2,0.0,1.7876,1,0.20748087075370214
CA-2017-100111,Seth Vernon,2888.127,11,0.1,609.7157,-1,-0.15242625929079312
CA-2017-100111,Seth Vernon,1299.66,2,0.0,350.9082,-1,-0.005816752036136741
CA-2017-100111,Seth Vernon,2254.41,5,0.1,375.735,-1,-0.06979166598122388
CA-2017-100111,Seth Vernon,104.85,3,0.0,28.3095,1,0.2022487405435664
CA-2017-100111,Seth Vernon,59.97,3,0.0,20.3898,1,0.21757949730992304
US-2017-132381,Dean percer,314.532,2,0.4,-83.8752,1,0.07500120519887332
CA-2015-147011,Harold Ryan,13.632,4,0.2,3.5784,1,0.2173594173972636
CA-2014-120852,William Brown,19.432,2,0.8,-49.5516,1,0.04118005902461652
CA-2014-120852,William Brown,65.44,5,0.2,-8.18,1,0.2065068536758211
CA-2016-150007,Adam Shillingsburg,6.0,2,0.2,2.1,1,0.2190019295554343
CA-2016-150007,Adam Shillingsburg,1.908,3,0.8,-3.2436,1,0.08057614271371139
CA-2016-124590,Susan Pistek,1474.802,7,0.3,-21.0686,1,0.00788692820205572
CA-2016-124590,Susan Pistek,110.096,2,0.2,33.0288,1,0.1968710566924558
CA-2016-124590,Susan Pistek,16.752,6,0.2,5.4444,1,0.19098402012773413
CA-2016-124590,Susan Pistek,1537.074,9,0.3,0.0,-1,-0.033452221757149014
CA-2016-124590,Susan Pistek,449.372,2,0.3,-12.8392,1,0.10707302102574673
CA-2016-133802,Stephanie Phelps,41.904,6,0.2,14.1426,1,0.19102747953881322
US-2016-113677,Corinna Mitchell,2279.96,4,0.0,592.7896,-1,-0.07561198040565165
US-2016-113677,Corinna Mitchell,14.94,3,0.0,6.8724,1,0.21752944622741477
CA-2017-143378,Justin Ritter,191.976,3,0.2,19.1976,1,0.20823007631617946
CA-2017-143378,Justin Ritter,23.832,3,0.2,6.5538,1,0.22799496386269658
CA-2017-143378,Justin Ritter,409.216,8,0.2,61.3824,1,0.0982984047721881
CA-2017-143378,Justin Ritter,72.588,2,0.7,-128.2388,-1,-0.00017618552879106186
CA-2017-152660,Christy Brittain,61.568,2,0.2,4.6176,1,0.2189083039322951
CA-2015-142139,Shirley Daniels,20.96,4,0.2,6.812,1,0.21944889268679424
CA-2017-145772,Saphhira Shifley,44.75,5,0.0,8.5025,1,0.20824326157004175
CA-2017-145772,Saphhira Shifley,11.96,2,0.0,5.382,1,0.21899926830839106
CA-2017-145772,Saphhira Shifley,3.912,1,0.2,1.2714,1,0.1746727404064815
CA-2016-124100,Erica Hackney,327.996,6,0.1,54.666,1,0.11632781448641116
US-2014-158400,Aaron Hawkins,49.408,4,0.2,18.528,1,0.21338072585548779
CA-2017-162033,Evan Minnotte,53.25,3,0.0,20.7675,1,0.21852771882357191
CA-2017-162033,Evan Minnotte,3.76,2,0.0,1.316,1,0.20481222336724092
CA-2014-163447,Thomas Brumley,767.214,14,0.1,161.9674,-1,-0.06593672379547821
CA-2017-145737,Alan Barnes,163.96,5,0.2,59.4355,1,0.1638100549222672
CA-2016-148096,Anthony O'Donnell,161.28,2,0.2,12.096,1,0.20140569336915726
CA-2016-146766,Thomas Thornton,192.8,4,0.0,55.912,1,0.17489904564040742
CA-2015-105613,Kristina Nunn,27.696,3,0.2,3.462,1,0.22845568469972333
CA-2015-105613,Kristina Nunn,73.164,6,0.8,-186.5682,-1,-0.03880714364265181
US-2016-142251,Frank Olsen,32.064,6,0.2,11.2224,1,0.19037278788525808
CA-2014-131247,Guy Armstrong,205.666,2,0.15,-12.098,1,0.1519613321887971
US-2015-113593,Nathan Cano,115.44,3,0.0,30.0144,1,0.19977728897692187
CA-2017-121083,Jamie Frazer,274.8,5,0.0,134.652,1,0.122887403063555
CA-2017-121083,Jamie Frazer,195.64,4,0.0,3.9128,1,0.1845493487276551
CA-2017-121083,Jamie Frazer,257.98,2,0.0,74.8142,1,0.15193943056497955
CA-2017-121083,Jamie Frazer,119.04,6,0.0,48.8064,1,0.15995220631351897
CA-2017-151190,Greg Tran,20.07,3,0.0,9.2322,1,0.22008794528371978
CA-2014-133543,Khloe Miller,11.76,4,0.0,3.1752,1,0.20142930944663606
CA-2017-105130,Patrick Jones,11.76,4,0.0,3.1752,1,0.20142930944663606
CA-2017-105130,Patrick Jones,40.736,2,0.2,14.7668,1,0.21600709811875313
CA-2016-161928,Anna Chung,201.584,2,0.2,12.599,1,0.198158512084953
CA-2017-101322,Jason Gross,340.704,6,0.2,-34.0704,1,0.1412029039830422
US-2016-106600,Raymond Messe,354.9,5,0.0,88.725,1,0.14779233108585094
CA-2014-111871,Eileen Kiefer,1198.33,10,0.15,70.49,-1,-0.017086698635263575
CA-2017-139437,Rob Dowd,87.92,4,0.0,0.8792,1,0.20026566559439285
CA-2017-151484,Cynthia Voltz,51.968,2,0.2,10.3936,1,0.21838550154558906
CA-2017-151484,Cynthia Voltz,51.336,3,0.2,5.7753,1,0.2270586962571342
CA-2017-151484,Cynthia Voltz,332.704,1,0.2,33.2704,1,0.11773610767916559
CA-2017-151484,Cynthia Voltz,42.408,3,0.2,9.5418,1,0.2248990608080092
CA-2016-104150,Alex Grayson,81.54,3,0.0,38.3238,1,0.19992812913659364
CA-2016-104150,Alex Grayson,167.28,12,0.0,23.4192,1,0.03163264981459879
CA-2016-161025,Gary McGarr,772.68,4,0.0,108.1752,1,0.1101409208976068
CA-2014-103989,Matt Connell,323.976,3,0.2,28.3479,1,0.18489054213308131
CA-2014-103989,Matt Connell,11.808,4,0.2,3.9852,1,0.2166433989649943
CA-2014-103989,Matt Connell,26.16,3,0.2,1.962,1,0.22739316636625867
CA-2014-103989,Matt Connell,33.57,5,0.7,-25.737,1,0.07741013497593152
CA-2014-103989,Matt Connell,4.992,3,0.2,1.3728,1,0.22131552530074416
CA-2014-103989,Matt Connell,20.016,3,0.2,5.5044,1,0.22682096502758303
CA-2014-103989,Matt Connell,170.24,2,0.2,53.2,1,0.17418549354033436
CA-2015-142433,Erica Smith,117.456,3,0.2,44.046,1,0.19634860706667895
CA-2015-132815,Rick Wilson,22.96,2,0.0,11.2504,1,0.21896285250737468
CA-2014-101266,Michael Moore,13.36,2,0.0,6.4128,1,0.21982325476394377
CA-2016-141523,Mark Haberlin,34.248,3,0.2,11.5587,1,0.22032358399209917
CA-2016-141523,Mark Haberlin,3.52,2,0.0,1.0208,1,0.205286963988771
US-2014-106299,Nick Zandusky,26.7,5,0.0,12.549,1,0.20735823726834207
US-2014-106299,Nick Zandusky,21.2,2,0.0,9.116,1,0.2208766664244704
US-2014-106299,Nick Zandusky,838.38,2,0.0,226.3626,1,0.048968478087029754
CA-2015-158421,Giulietta Baptist,1690.04,4,0.0,422.51,-1,-0.034412469550924585
CA-2015-158421,Giulietta Baptist,85.96,7,0.0,24.0688,1,0.16210266882482088
CA-2015-158421,Giulietta Baptist,121.96,2,0.0,57.3212,1,0.168801116414598
CA-2015-158421,Giulietta Baptist,23.92,4,0.0,11.7208,1,0.21089194731625677
CA-2015-158421,Giulietta Baptist,63.96,2,0.0,6.396,1,0.21585063228229917
CA-2015-158421,Giulietta Baptist,629.95,5,0.0,176.386,1,0.1097371916074596
CA-2015-158421,Giulietta Baptist,113.73,3,0.0,32.9817,1,0.1967125420990018
CA-2015-158421,Giulietta Baptist,14.6,2,0.0,6.862,1,0.21901131575138028
CA-2015-158421,Giulietta Baptist,887.84,8,0.0,17.7568,1,0.04444936170851721
CA-2016-143609,Deborah Brumfield,403.92,5,0.2,25.245,1,0.17078005683072806
CA-2015-138331,Jim Karlsson,106.8,10,0.2,10.68,1,0.09747146653608407
CA-2015-138954,Maya Herman,70.95,3,0.0,20.5755,1,0.2174408487889769
CA-2015-138954,Maya Herman,34.944,6,0.2,11.7936,1,0.19155462202938278
CA-2015-138954,Maya Herman,119.04,6,0.0,35.712,1,0.16651641291624647
CA-2017-157903,Anne McFarland,383.84,4,0.2,47.98,1,0.17358293454401713
CA-2016-157259,Jessica Myrick,799.56,9,0.0,207.8856,1,0.032316808717330114
CA-2017-107986,Mitch Webber,31.44,3,0.0,8.4888,1,0.21977679872058103
CA-2017-104927,Alex Grayson,25.92,5,0.2,9.072,1,0.21114075215630274
CA-2017-104927,Alex Grayson,6.33,5,0.8,-9.8115,1,0.07536180047680108
CA-2017-104927,Alex Grayson,75.88,5,0.2,26.558,1,0.19908454040814672
CA-2017-113453,Charles McCrossin,329.988,2,0.4,-76.9972,1,0.07617174169866214
CA-2017-113453,Charles McCrossin,71.376,3,0.2,-4.461,1,0.2201475334483814
CA-2015-149909,Russell Applegate,63.77,7,0.0,28.6965,1,0.16039375785576743
CA-2015-149909,Russell Applegate,50.97,3,0.0,13.2522,1,0.22020150169243774
CA-2015-149909,Russell Applegate,96.08,2,0.0,46.1184,1,0.1834442190618314
CA-2015-146675,Sarah Brown,1439.968,4,0.2,485.9892,-1,-0.032002412844783
CA-2015-146675,Sarah Brown,43.56,3,0.2,-4.9005,1,0.22491510292862693
CA-2016-118332,Pete Kriz,563.92,5,0.2,7.049,1,0.14528436665231953
CA-2016-133669,Susan Vittorini,235.152,8,0.4,-47.0304,1,0.026017637198198273
CA-2017-145660,Matthew Grinstein,7.712,2,0.2,1.7352,1,0.2210834884904893
CA-2016-133697,Chuck Magee,51.016,7,0.2,15.9425,1,0.1779746569426831
CA-2016-133697,Chuck Magee,25.248,4,0.2,7.89,1,0.21808534635245258
CA-2016-133697,Chuck Magee,56.686,1,0.3,-14.5764,1,0.12496761047898391
CA-2017-148138,Michelle Ellison,51.168,2,0.2,-6.396,1,0.21585873771967606
CA-2017-119809,Yana Sorensen,2793.528,9,0.2,942.8157,-1,-0.1290712035197883
CA-2017-119809,Yana Sorensen,1000.02,7,0.0,290.0058,1,0.02683788240389151
CA-2017-119809,Yana Sorensen,65.94,3,0.0,22.4196,1,0.21629221990953307
CA-2017-149944,Maria Bertelson,18.24,3,0.0,9.12,1,0.21930471181714084
CA-2017-149944,Maria Bertelson,76.12,2,0.0,22.0748,1,0.20798084868924904
CA-2014-128538,Alan Shonely,7.64,1,0.0,3.7436,1,0.16991639860344532
CA-2015-161711,Mark Cousins,68.16,3,0.0,27.9456,1,0.2112095774938612
CA-2015-161711,Mark Cousins,62.24,8,0.0,29.2528,1,0.13058347613200455
US-2015-129553,Patrick Gardner,29.97,3,0.0,0.2997,1,0.21228871783067454
CA-2016-160220,Joy Smith,125.7,6,0.0,35.196,1,0.1667987755044354
CA-2016-160220,Joy Smith,191.98,2,0.0,51.8346,1,0.1758912206267999
CA-2016-160220,Joy Smith,20.86,7,0.0,1.4602,1,0.15464634327066273
US-2017-157224,Joy Bell-,56.7,9,0.0,26.082,1,0.1129015996947838
CA-2017-140627,Darren Koutras,72.704,4,0.2,19.0848,1,0.21145959657602065
CA-2017-140627,Darren Koutras,12.264,7,0.2,1.0731,1,0.17084200839112368
CA-2017-140627,Darren Koutras,218.352,3,0.2,-54.588,1,0.1845730233670872
CA-2015-133445,Jeremy Farry,66.294,1,0.7,-103.8606,-1,-0.008603750912831498
CA-2015-133445,Jeremy Farry,291.168,4,0.2,-14.5584,1,0.17787970688956656
CA-2014-148782,Patrick O'Brill,88.776,3,0.2,7.7679,1,0.2229779883664027
CA-2016-148208,Bradley Talbott,110.376,4,0.4,-20.2356,1,0.131371281589662
CA-2016-148208,Bradley Talbott,55.176,3,0.2,15.8631,1,0.22133448245445458
CA-2017-127656,Natalie Webber,30.32,4,0.0,11.8248,1,0.21198291604553354
US-2017-142188,Jennifer Ferguson,177.568,2,0.2,8.8784,1,0.2023224700727001
US-2017-142188,Jennifer Ferguson,19.44,3,0.0,9.3312,1,0.22008794528371978
US-2017-142188,Jennifer Ferguson,71.28,11,0.0,34.2144,1,0.0707054331376965
US-2017-142188,Jennifer Ferguson,1471.96,5,0.2,459.9875,-1,-0.027938699244454357
US-2017-142188,Jennifer Ferguson,79.96,5,0.2,-17.991,1,0.19824502686180828
CA-2016-144400,Alyssa Crouse,57.576,3,0.2,21.591,1,0.2188518352079879
US-2016-155180,Toby Braunhardt,26.336,4,0.2,9.2176,1,0.21586786863852564
CA-2015-134075,Helen Abelman,166.5,3,0.0,21.645,1,0.20250672957778315
CA-2015-134075,Helen Abelman,360.38,2,0.0,93.6988,1,0.14069850810167672
US-2016-131912,Logan Haushalter,11.744,1,0.2,3.8168,1,0.18185116548108526
CA-2017-141572,Lori Olson,247.44,8,0.0,101.4504,1,0.09302752049506147
CA-2014-134621,Dennis Pardue,18.24,2,0.7,-14.592,1,0.08952530410416998
CA-2016-165561,Clay Rozendal,25.35,3,0.0,7.605,1,0.2202238406467114
CA-2015-112305,Katrina Bavinger,119.04,6,0.0,30.9504,1,0.16961725630125518
CA-2015-112305,Katrina Bavinger,22.14,3,0.0,6.4206,1,0.22246410598105532
CA-2015-112305,Katrina Bavinger,13.98,2,0.0,6.0114,1,0.21984735713112524
CA-2017-121580,Maris LaWare,43.41,1,0.0,19.9686,1,0.16301004445771744
CA-2017-121580,Maris LaWare,6.24,3,0.0,2.6208,1,0.21430483905468778
CA-2017-121580,Maris LaWare,465.16,2,0.0,120.9416,1,0.11509115991528895
CA-2017-121580,Maris LaWare,7.98,1,0.0,3.99,1,0.17155373219721676
CA-2014-101147,Matt Collins,2.394,1,0.8,-6.3441,1,0.033463159587083124
CA-2014-165806,Valerie Mitchum,58.32,9,0.0,27.9936,1,0.11321042467668829
CA-2014-165806,Valerie Mitchum,200.97,3,0.0,50.2425,1,0.18339777699301707
CA-2015-151624,Victoria Wilson,21.36,8,0.0,8.1168,1,0.1321225590432092
CA-2017-139444,Grace Kelly,9.856,4,0.2,3.4496,1,0.21610988359034827
CA-2015-133977,Alyssa Tate,3.444,1,0.7,-2.5256,1,0.06440957124822799
CA-2017-141425,Anthony Rawles,384.592,2,0.2,-81.7258,1,0.12672134184110773
CA-2015-133536,John Huston,22.92,3,0.0,11.2308,1,0.21940783773696926
CA-2015-150441,Ralph Arnett,11.36,4,0.0,5.5664,1,0.20626853601455336
CA-2015-162607,Rose O'Brian,14.592,3,0.2,4.9248,1,0.22602988402750074
CA-2017-103506,Lisa Ryan,41.4,4,0.0,19.872,1,0.21273244803846209
CA-2016-132479,Michael Kennedy,442.372,7,0.8,-729.9138,-1,-0.11313703455689395
CA-2017-160724,Yana Sorensen,34.5,3,0.0,15.525,1,0.2200756091231298
US-2016-115952,Jonathan Howell,28.85,5,0.0,14.425,1,0.2069548370270511
CA-2014-146731,Annie Thurman,3.488,2,0.2,1.1772,1,0.21546209564608793
CA-2014-146731,Annie Thurman,143.856,9,0.2,48.5514,1,0.09415232713921157
CA-2015-115392,Robert Marley,311.98,2,0.0,93.594,1,0.14388867023153218
CA-2015-115392,Robert Marley,22.45,5,0.0,10.327,1,0.2092097394850294
CA-2017-102379,Brenda Bowman,39.992,1,0.2,-7.9984,1,0.16974128708385983
CA-2017-102379,Brenda Bowman,1159.056,9,0.2,43.4646,1,0.02183297708378773
CA-2017-102379,Brenda Bowman,179.9,5,0.0,44.975,1,0.18360790593300091
CA-2017-149706,Alejandro Savely,116.312,7,0.2,23.2624,1,0.1709302055982158
US-2016-139087,Dennis Kane,12.42,3,0.0,4.4712,1,0.21646918486336392
US-2016-139087,Dennis Kane,428.4,3,0.0,89.964,1,0.14548394943542187
US-2016-139087,Dennis Kane,24.75,5,0.0,10.89,1,0.20770266846026691
US-2016-139087,Dennis Kane,87.71,7,0.0,41.2237,1,0.1456341921180913
US-2016-139087,Dennis Kane,69.52,2,0.0,17.38,1,0.2131453837555225
US-2016-139087,Dennis Kane,20.784,2,0.2,-4.6764,1,0.22000158269779463
US-2016-139087,Dennis Kane,12.816,3,0.2,4.1652,1,0.2274803158428259
CA-2017-152226,Jonathan Howell,5.904,2,0.2,1.9926,1,0.2190019295554343
CA-2015-116484,Jamie Kunitz,63.824,2,0.2,9.5736,1,0.2163242238626084
CA-2015-116484,Jamie Kunitz,141.552,3,0.2,-26.541,1,0.1996412927532079
CA-2016-100944,Edward Hooks,304.9,5,0.0,143.303,1,0.12251765394437503
CA-2016-100944,Edward Hooks,563.24,5,0.2,56.324,1,0.1428817998713292
CA-2016-125080,Victoria Wilson,661.176,2,0.4,-231.4116,-1,-0.010583510557007236
CA-2016-121020,Catherine Glotzbach,239.976,3,0.2,17.9982,1,0.20353340297323935
CA-2014-100090,Ed Braxton,502.488,3,0.2,-87.9354,1,0.13841036199588364
CA-2014-100090,Ed Braxton,196.704,6,0.2,68.8464,1,0.1456980180142179
US-2015-139675,Nicole Fjeld,915.136,4,0.2,102.9528,1,0.08560949877389529
US-2015-139675,Nicole Fjeld,327.76,8,0.0,91.7728,1,0.09267696580613721
CA-2017-143756,Max Engle,701.96,2,0.0,168.4704,1,0.07979684210503557
